Country,Code,Strategy,Item,Cost_Original,Currency,Conversion,Cost_USD,NAP_Language
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Provide the established AGM entities with ongoing assistance on opening bank accounts, developing savings and loans schemes, and accessing micro-credit",150'000.00,USD,1,150000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Pursue negotiations with the MRU to harmonize regional fees, tax, and royalty rates",50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Pursue ongoing discussions with the Mano River Union for strengthening border controls, and enhance coordination between the various regional institutions mandated with regulating cross-border trade",50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Redefine ‘artisanal mining’ in the amendment of the 2009 Mines and Minerals Act to allow for a larger scale of operation in terms of depth and use of equipment,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Redesign artisanal mining licenses in the amendment of the 2009 Mines and Minerals Act to reconcile legal gaps and become more practical in use,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Redesign EIAs in the 2008 Environment Protection Agency Act and the 2009 Mines and Minerals Act by decreasing license fees while including more social and health considerations in the EIA’s requirements,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Redesign small-scale mining licenses in the amendment of the 2009 Mines and Minerals Act to reconcile legal gaps and become more practical in use,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Reserve a dedicated budget to assist AGM miners and small traders, such as from pension funds or national budget allocations",0.00,USD,1,0.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Review mine safety and worker health standards for AM and SSM in the amendment of the 2009 Mines and Min-  Act and require license holders to appoint a “health and safety officer”,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Support dealers, exporters, dealers’ and exporters’ agents and goldsmiths to organize into dealers’ associations or exporting companies and facilitate the registration of such associations/ companies",100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Task compliance officers under the NMA inspectorate with inspection and technical assistance provision, review the suitability of current staffing and hire new staff",50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Train AGM miners and small gold traders on gold trade, valuation and value addition",100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Train AGM miners and small traders on financial literacy, the financial products that are available among the identified financial institutions, and the process for accessing them",100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Train customs officers on curtailing gold smuggling and in- crease their wages to disincentivize bribery and corruption,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Train law enforcement personnel on human rights and ASGM issues and deploy them in certain areas to enforce compliance among the worst offenders with the use of force among SSM companies,100'000.00,USD,1,100000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Train MMMR, NMA and EPA-SL-SL in policy making, ASM formalization and gender issues",30'000.00,USD,1,30000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Train NRA’s staff, strengthen taxation systems and provide applicants for AM or SSM licenses with Taxpayer Identification-  Numbers (TIN) as part of the licensing process",250'000.00,USD,1,250000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)",Train regional NMA officers and/or SGBP staff on gold valuation and value addition,50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Train the established entities on cooperative governance, business management, and gender equality",50'000.00,USD,1,50000.00,EN
Sierra Leone,Formalization,"Formalization strategy (including sustainable and socio-economic development issues, and market-based mechanisms)","Train the staff of all established local oversight committees, and provide the requisite monitoring infrastructure including at least motorbikes, communication technology, sampling equipment and drones",250'000.00,USD,1,250000.00,EN
Sierra Leone,Mercury Trade Control,Managing mercury trade,Conduct awareness raising workshops in each of Sierra Leone’s identified AGM communities under leadership from women in the SAG,50'000.00,USD,1,50000.00,EN
Sierra Leone,Mercury Trade Control,Managing mercury trade,Conduct biannual meetings with the NICCM in Free- town to discuss the progress of NAP implementation,50'000.00,USD,1,50000.00,EN
Sierra Leone,Mercury Trade Control,Managing mercury trade,Develop simple pamphlets and posters in local languages about mercury and other ASGM-related hazards and circulate them in ASGM communities and nearby communities,30'000.00,USD,1,30000.00,EN
Sierra Leone,Mercury Trade Control,Managing mercury trade,Engage laboratories and importers of skin lightening creams and other mercury-added products in meetings or a workshop for monitoring mercury trade and preventing the diversion to ASGM,50'000.00,USD,1,50000.00,EN
Sierra Leone,Mercury Trade Control,Managing mercury trade,"Establish a Stakeholder Advisory Group (SAG) with the mandate to engage ASGM actors, communities and civil society, and organize workshops on a quarterly basis",100'000.00,USD,1,100000.00,EN
Sierra Leone,Mercury Trade Control,Managing mercury trade,Further investigate mercury supply and trade as part of the gold supply chain analysis of the ‘green gold pilot’ of the EITAP 2,20'000.00,USD,1,20000.00,EN
Sierra Leone,Mercury Trade Control,Managing mercury trade,"Include in the new regulation on the sound management of mercury provisions for banning mercury imports from 2024 onward, with the exception of use special purposes",10'000.00,USD,1,10000.00,EN
Sierra Leone,Mercury Trade Control,Managing mercury trade,"Organize radio and television shows about ASGM formalization, mercury use and other issues of the ASGM sector",30'000.00,USD,1,30000.00,EN
Sierra Leone,Mercury Trade Control,Managing mercury trade,"Pursue ongoing discussions with the Mano River Union for strengthening border controls regarding mercury trade, and enhance coordination between the various regional institutions mandated with regulating cross-border trade",20'000.00,USD,1,20000.00,EN
